from,to,buyer,seller,tokenId,amount,timestamp
72,27,55372173689c288552885d897d32f5f706f79aa6,21316e6a4f0af45e5f1503984e83b10c53b177d8,1076,1,2018-12-06T10:37:15Z
11,22,10017ca37b1257ac0771e24652aa28c758e378eb,1a1136a351fb653df6af838442c9fdf44f2f42d8,1140,0.5,2018-12-06T11:26:38Z
11,88,10017ca37b1257ac0771e24652aa28c758e378eb,65593b011d6c1726e02bfa17f1370aa3c5f95bb0,1096,1,2018-12-06T11:33:05Z
103,192,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,e13d4abee4b304b67c52a56871141cad1b833aa7,1146,0.1,2018-12-06T11:33:46Z
42,84,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,60d38778adbbeeac88f741b833cbb9877228eea0,734,0.2,2018-12-06T16:36:39Z
27,2,21316e6a4f0af45e5f1503984e83b10c53b177d8,01cb023186cab05220554ee75b4d69921dd051f1,1147,0.35,2018-12-06T18:10:11Z
43,176,337101def3eeb6f06e071efe02216274507937bb,c7149e861a03454ccb66b552797a05c8d98994ba,1148,0.4,2018-12-06T19:38:49Z
11,176,10017ca37b1257ac0771e24652aa28c758e378eb,c7149e861a03454ccb66b552797a05c8d98994ba,1149,0.55,2018-12-06T19:39:46Z
11,192,10017ca37b1257ac0771e24652aa28c758e378eb,e13d4abee4b304b67c52a56871141cad1b833aa7,675,0.55,2018-12-06T22:09:05Z
11,176,10017ca37b1257ac0771e24652aa28c758e378eb,c7149e861a03454ccb66b552797a05c8d98994ba,1159,0.5,2018-12-07T03:42:56Z
27,179,21316e6a4f0af45e5f1503984e83b10c53b177d8,ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1171,0.4,2018-12-07T15:55:06Z
121,208,88f78b27b0eab9cb2f9108808070c7aa1e6a88b8,f0520845f700796b567cd740876f2e210f2468e5,1089,0.3,2018-12-07T17:51:05Z
128,156,92fab452e2f14c7730f79031906e06326c916946,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1009,0.25,2018-12-07T18:59:22Z
42,192,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,e13d4abee4b304b67c52a56871141cad1b833aa7,1173,0.15,2018-12-08T00:23:02Z
173,6,bc8dafeaca658ae0857c80d8aa6de4d487577c63,076e89fe9e24c191ebee53cceec5356600c8d059,1129,0.125,2018-12-08T11:57:02Z
124,214,89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,f8b32d30ac6ab3030595432533d7836fd76b078d,1137,0.5,2018-12-08T12:51:23Z
88,29,65593b011d6c1726e02bfa17f1370aa3c5f95bb0,234ff6b1fe028fcc7cc9dbc52d0532d9e7ae7f2f,542,0.05,2018-12-08T14:44:48Z
214,113,f8b32d30ac6ab3030595432533d7836fd76b078d,7f67e80272d6349a70acd0a6d0dc169292431020,1188,0.2,2018-12-09T14:18:04Z
159,84,b43cc3ae446c3418e755e4b873b96494841e232c,60d38778adbbeeac88f741b833cbb9877228eea0,1170,0.5,2018-12-09T16:20:28Z
104,192,77350e1152efd5f2d807a6124015c629a907155e,e13d4abee4b304b67c52a56871141cad1b833aa7,1193,0.3,2018-12-09T19:47:04Z
149,192,ac75b73394c329376c214663d92156afa864a77f,e13d4abee4b304b67c52a56871141cad1b833aa7,1059,0.5,2018-12-09T22:56:30Z
104,50,77350e1152efd5f2d807a6124015c629a907155e,39cc9c86e67baf2129b80fe3414c397492ea8026,1154,1,2018-12-10T10:56:11Z
179,113,ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,7f67e80272d6349a70acd0a6d0dc169292431020,1203,0.1,2018-12-10T14:19:28Z
43,31,337101def3eeb6f06e071efe02216274507937bb,25981260dd48274abb39d48ed3cd96384522c217,1176,0.2,2018-12-10T21:32:39Z
89,189,662ec70531509df61c8c8e44650c203f0ab79466,da5e56e6a41230ed87f39b7c65ede7a8373de403,954,1.4,2018-12-10T21:52:02Z
189,198,da5e56e6a41230ed87f39b7c65ede7a8373de403,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,1222,1,2018-12-13T12:56:28Z
148,22,ab3627317c43d394eb171170f818153b976d28a3,1a1136a351fb653df6af838442c9fdf44f2f42d8,1218,0.08,2018-12-13T18:21:55Z
43,192,337101def3eeb6f06e071efe02216274507937bb,e13d4abee4b304b67c52a56871141cad1b833aa7,1097,0.2,2018-12-13T19:33:05Z
11,113,10017ca37b1257ac0771e24652aa28c758e378eb,7f67e80272d6349a70acd0a6d0dc169292431020,1214,0.15,2018-12-14T06:30:02Z
11,22,10017ca37b1257ac0771e24652aa28c758e378eb,1a1136a351fb653df6af838442c9fdf44f2f42d8,1219,0.3,2018-12-14T16:42:33Z
11,22,10017ca37b1257ac0771e24652aa28c758e378eb,1a1136a351fb653df6af838442c9fdf44f2f42d8,1235,0.3,2018-12-14T16:43:41Z
11,148,10017ca37b1257ac0771e24652aa28c758e378eb,ab3627317c43d394eb171170f818153b976d28a3,1172,0.55,2018-12-14T17:33:56Z
43,88,337101def3eeb6f06e071efe02216274507937bb,65593b011d6c1726e02bfa17f1370aa3c5f95bb0,1109,0.2,2018-12-15T06:53:29Z
42,88,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,65593b011d6c1726e02bfa17f1370aa3c5f95bb0,1227,0.05,2018-12-15T06:56:27Z
11,88,10017ca37b1257ac0771e24652aa28c758e378eb,65593b011d6c1726e02bfa17f1370aa3c5f95bb0,978,0.001,2018-12-15T06:56:54Z
11,214,10017ca37b1257ac0771e24652aa28c758e378eb,f8b32d30ac6ab3030595432533d7836fd76b078d,1041,0.5,2018-12-15T12:04:44Z
11,192,10017ca37b1257ac0771e24652aa28c758e378eb,e13d4abee4b304b67c52a56871141cad1b833aa7,1248,0.35,2018-12-15T22:02:16Z
124,214,89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,f8b32d30ac6ab3030595432533d7836fd76b078d,1245,1.5,2018-12-16T19:33:54Z
11,27,10017ca37b1257ac0771e24652aa28c758e378eb,21316e6a4f0af45e5f1503984e83b10c53b177d8,1134,2,2018-12-17T11:11:59Z
11,113,10017ca37b1257ac0771e24652aa28c758e378eb,7f67e80272d6349a70acd0a6d0dc169292431020,1260,0.6,2018-12-17T11:21:25Z
11,113,10017ca37b1257ac0771e24652aa28c758e378eb,7f67e80272d6349a70acd0a6d0dc169292431020,1204,0.2,2018-12-17T11:22:34Z
11,192,10017ca37b1257ac0771e24652aa28c758e378eb,e13d4abee4b304b67c52a56871141cad1b833aa7,596,0.35,2018-12-17T20:32:45Z
169,113,baba92b7822a56c05554ab5d1bc1d0b7e212499d,7f67e80272d6349a70acd0a6d0dc169292431020,1192,0.2,2018-12-19T10:02:04Z
11,113,10017ca37b1257ac0771e24652aa28c758e378eb,7f67e80272d6349a70acd0a6d0dc169292431020,1272,0.4,2018-12-19T12:13:00Z
11,113,10017ca37b1257ac0771e24652aa28c758e378eb,7f67e80272d6349a70acd0a6d0dc169292431020,1273,0.8,2018-12-19T13:21:49Z
121,198,88f78b27b0eab9cb2f9108808070c7aa1e6a88b8,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,1221,0.3,2018-12-19T23:01:21Z
84,198,60d38778adbbeeac88f741b833cbb9877228eea0,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,1223,0.4,2018-12-19T23:01:29Z
75,198,597d709fd3b6f39b78578f0536955ae86bc062ca,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,1224,0.2,2018-12-19T23:01:39Z
75,79,597d709fd3b6f39b78578f0536955ae86bc062ca,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1270,0.2,2018-12-20T15:50:24Z
148,113,ab3627317c43d394eb171170f818153b976d28a3,7f67e80272d6349a70acd0a6d0dc169292431020,1268,0.15,2018-12-21T11:45:39Z
111,113,7ea92dbce5387f8ff480fe5d557abd4c7b09054f,7f67e80272d6349a70acd0a6d0dc169292431020,1267,0.6,2018-12-21T16:09:09Z
104,64,77350e1152efd5f2d807a6124015c629a907155e,4af4aebe930e938fa11ad28cd2c88645cce739a1,1307,0.3,2018-12-25T02:33:41Z
169,113,baba92b7822a56c05554ab5d1bc1d0b7e212499d,7f67e80272d6349a70acd0a6d0dc169292431020,1286,0.2,2018-12-25T10:38:09Z
94,192,6853a596d6d7264d3622546da3b891b6fe17eb82,e13d4abee4b304b67c52a56871141cad1b833aa7,1331,0.333,2018-12-31T15:13:58Z
203,156,ec06218addda0551d54b77950bb9079db88fbea7,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1288,0.05,2019-01-03T16:29:58Z
190,145,dc19d539369c3da9172de453c05bc503c9ac6bc2,a4ad045d62a493f0ed883b413866448afb13087c,1348,0.5,2019-01-03T18:17:16Z
190,145,dc19d539369c3da9172de453c05bc503c9ac6bc2,a4ad045d62a493f0ed883b413866448afb13087c,1349,0.5,2019-01-03T18:19:01Z
190,113,dc19d539369c3da9172de453c05bc503c9ac6bc2,7f67e80272d6349a70acd0a6d0dc169292431020,1356,0.5,2019-01-03T19:07:54Z
190,113,dc19d539369c3da9172de453c05bc503c9ac6bc2,7f67e80272d6349a70acd0a6d0dc169292431020,1346,0.75,2019-01-03T19:15:30Z
190,184,dc19d539369c3da9172de453c05bc503c9ac6bc2,d0c877b474cd51959931a7f70d7a6c60f50cdae7,1006,0.5,2019-01-03T19:18:10Z
190,184,dc19d539369c3da9172de453c05bc503c9ac6bc2,d0c877b474cd51959931a7f70d7a6c60f50cdae7,1005,0.5,2019-01-03T19:18:49Z
190,2,dc19d539369c3da9172de453c05bc503c9ac6bc2,01cb023186cab05220554ee75b4d69921dd051f1,1265,0.1,2019-01-03T19:22:37Z
190,156,dc19d539369c3da9172de453c05bc503c9ac6bc2,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1053,0.25,2019-01-03T19:25:02Z
190,2,dc19d539369c3da9172de453c05bc503c9ac6bc2,01cb023186cab05220554ee75b4d69921dd051f1,1028,0.1,2019-01-03T19:25:50Z
190,73,dc19d539369c3da9172de453c05bc503c9ac6bc2,576a655161b5502dcf40602be1f3519a89b71658,1343,0.5,2019-01-03T19:40:02Z
190,73,dc19d539369c3da9172de453c05bc503c9ac6bc2,576a655161b5502dcf40602be1f3519a89b71658,1344,0.5,2019-01-03T19:40:21Z
190,79,dc19d539369c3da9172de453c05bc503c9ac6bc2,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1330,0.78,2019-01-03T19:46:41Z
190,84,dc19d539369c3da9172de453c05bc503c9ac6bc2,60d38778adbbeeac88f741b833cbb9877228eea0,1306,0.5,2019-01-03T19:51:59Z
190,145,dc19d539369c3da9172de453c05bc503c9ac6bc2,a4ad045d62a493f0ed883b413866448afb13087c,1350,0.6,2019-01-03T19:53:50Z
190,192,dc19d539369c3da9172de453c05bc503c9ac6bc2,e13d4abee4b304b67c52a56871141cad1b833aa7,1305,0.5,2019-01-03T19:54:16Z
190,148,dc19d539369c3da9172de453c05bc503c9ac6bc2,ab3627317c43d394eb171170f818153b976d28a3,1345,0.85,2019-01-03T19:54:50Z
190,192,dc19d539369c3da9172de453c05bc503c9ac6bc2,e13d4abee4b304b67c52a56871141cad1b833aa7,1357,0.5,2019-01-03T19:54:53Z
190,2,dc19d539369c3da9172de453c05bc503c9ac6bc2,01cb023186cab05220554ee75b4d69921dd051f1,1107,0.5,2019-01-03T19:56:03Z
190,2,dc19d539369c3da9172de453c05bc503c9ac6bc2,01cb023186cab05220554ee75b4d69921dd051f1,1247,2.2,2019-01-03T19:59:04Z
190,113,dc19d539369c3da9172de453c05bc503c9ac6bc2,7f67e80272d6349a70acd0a6d0dc169292431020,1304,0.5,2019-01-03T20:04:29Z
190,113,dc19d539369c3da9172de453c05bc503c9ac6bc2,7f67e80272d6349a70acd0a6d0dc169292431020,1316,0.5,2019-01-03T20:04:29Z
211,113,f1db8a2623193757317639d0532daa5e3c8ea20c,7f67e80272d6349a70acd0a6d0dc169292431020,1280,0.4,2019-01-03T20:14:34Z
190,60,dc19d539369c3da9172de453c05bc503c9ac6bc2,47709726b5bdc4c8c97de43691d93821d5b14103,99,0.3,2019-01-03T20:45:48Z
190,50,dc19d539369c3da9172de453c05bc503c9ac6bc2,39cc9c86e67baf2129b80fe3414c397492ea8026,1336,1.25,2019-01-03T20:47:52Z
190,50,dc19d539369c3da9172de453c05bc503c9ac6bc2,39cc9c86e67baf2129b80fe3414c397492ea8026,1340,1.25,2019-01-03T20:49:30Z
190,189,dc19d539369c3da9172de453c05bc503c9ac6bc2,da5e56e6a41230ed87f39b7c65ede7a8373de403,1334,1,2019-01-03T20:58:31Z
190,84,dc19d539369c3da9172de453c05bc503c9ac6bc2,60d38778adbbeeac88f741b833cbb9877228eea0,502,0.15,2019-01-03T21:09:24Z
190,106,dc19d539369c3da9172de453c05bc503c9ac6bc2,79f7c440b359dece7f2a74813a94c36e3aba740e,62,0.5,2019-01-03T21:10:36Z
190,64,dc19d539369c3da9172de453c05bc503c9ac6bc2,4af4aebe930e938fa11ad28cd2c88645cce739a1,1339,1,2019-01-03T21:11:07Z
190,64,dc19d539369c3da9172de453c05bc503c9ac6bc2,4af4aebe930e938fa11ad28cd2c88645cce739a1,1308,0.5,2019-01-03T21:12:35Z
190,125,dc19d539369c3da9172de453c05bc503c9ac6bc2,89f2420190d752a29671dad303446cdbe8c2193a,677,0.5,2019-01-03T21:23:52Z
190,83,dc19d539369c3da9172de453c05bc503c9ac6bc2,5fae9d4b591f213b3ba75287f2cfac0883d17f7a,710,0.75,2019-01-03T21:26:13Z
190,83,dc19d539369c3da9172de453c05bc503c9ac6bc2,5fae9d4b591f213b3ba75287f2cfac0883d17f7a,1068,0.5,2019-01-03T21:26:34Z
190,27,dc19d539369c3da9172de453c05bc503c9ac6bc2,21316e6a4f0af45e5f1503984e83b10c53b177d8,1030,0.5,2019-01-03T21:31:08Z
190,27,dc19d539369c3da9172de453c05bc503c9ac6bc2,21316e6a4f0af45e5f1503984e83b10c53b177d8,1232,0.5,2019-01-03T21:31:08Z
190,72,dc19d539369c3da9172de453c05bc503c9ac6bc2,55372173689c288552885d897d32f5f706f79aa6,114,2.5,2019-01-03T21:37:02Z
190,72,dc19d539369c3da9172de453c05bc503c9ac6bc2,55372173689c288552885d897d32f5f706f79aa6,116,2.25,2019-01-03T21:37:26Z
190,42,dc19d539369c3da9172de453c05bc503c9ac6bc2,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,734,0.35,2019-01-03T22:00:43Z
190,84,dc19d539369c3da9172de453c05bc503c9ac6bc2,60d38778adbbeeac88f741b833cbb9877228eea0,1045,0.5,2019-01-03T22:19:19Z
190,84,dc19d539369c3da9172de453c05bc503c9ac6bc2,60d38778adbbeeac88f741b833cbb9877228eea0,932,0.5,2019-01-03T22:20:15Z
190,84,dc19d539369c3da9172de453c05bc503c9ac6bc2,60d38778adbbeeac88f741b833cbb9877228eea0,812,0.25,2019-01-03T22:20:36Z
190,84,dc19d539369c3da9172de453c05bc503c9ac6bc2,60d38778adbbeeac88f741b833cbb9877228eea0,499,0.25,2019-01-03T22:20:56Z
190,150,dc19d539369c3da9172de453c05bc503c9ac6bc2,ae04070d8d10b235a87341a5943ce9d9c94232b6,1299,0.75,2019-01-03T22:48:11Z
190,68,dc19d539369c3da9172de453c05bc503c9ac6bc2,51c3016d6699480ec6becdf2155079c27ebae040,59,1,2019-01-03T23:21:55Z
190,3,dc19d539369c3da9172de453c05bc503c9ac6bc2,0320de3378dcde180758ad2d41c0e1c6dcbb441d,49,0.5,2019-01-04T00:17:06Z
190,47,dc19d539369c3da9172de453c05bc503c9ac6bc2,37d6140e556d3730e366ae983de4f436addb3b62,126,0.35,2019-01-04T02:57:15Z
190,151,dc19d539369c3da9172de453c05bc503c9ac6bc2,aeb70953077c1eceff54b0c65b2a3c54ed7ea185,90,0.35,2019-01-04T04:41:13Z
190,23,dc19d539369c3da9172de453c05bc503c9ac6bc2,1b158330eb18839f50649f4cb8f49954214866a3,517,0.25,2019-01-04T06:30:40Z
62,144,4a7765c92149884dac1a7a60094efe5670af376a,a02378ca1c24767ecd776aafec02158a30dc01ac,1318,2.5,2019-01-04T06:43:13Z
190,27,dc19d539369c3da9172de453c05bc503c9ac6bc2,21316e6a4f0af45e5f1503984e83b10c53b177d8,568,0.5,2019-01-04T07:36:02Z
94,104,6853a596d6d7264d3622546da3b891b6fe17eb82,77350e1152efd5f2d807a6124015c629a907155e,1351,0.555,2019-01-04T07:44:44Z
190,179,dc19d539369c3da9172de453c05bc503c9ac6bc2,ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1287,0.5,2019-01-04T09:16:28Z
68,113,51c3016d6699480ec6becdf2155079c27ebae040,7f67e80272d6349a70acd0a6d0dc169292431020,1256,0.1,2019-01-04T11:46:49Z
190,27,dc19d539369c3da9172de453c05bc503c9ac6bc2,21316e6a4f0af45e5f1503984e83b10c53b177d8,177,0.5,2019-01-05T10:33:08Z
27,64,21316e6a4f0af45e5f1503984e83b10c53b177d8,4af4aebe930e938fa11ad28cd2c88645cce739a1,1031,0.32,2019-01-05T18:16:39Z
42,67,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,509de581ff7d32b7c38e95122de8b3ca59da9159,1388,0.1,2019-01-05T20:22:02Z
169,150,baba92b7822a56c05554ab5d1bc1d0b7e212499d,ae04070d8d10b235a87341a5943ce9d9c94232b6,1372,0.25,2019-01-06T16:39:48Z
190,65,dc19d539369c3da9172de453c05bc503c9ac6bc2,4cc94028024bb109784690d71a4a010241aa6689,82,0.1,2019-01-07T20:34:04Z
87,184,64c913639c3ed8983d8f3da487a3ca530e51e694,d0c877b474cd51959931a7f70d7a6c60f50cdae7,1324,1,2019-01-08T01:17:08Z
190,11,dc19d539369c3da9172de453c05bc503c9ac6bc2,10017ca37b1257ac0771e24652aa28c758e378eb,847,1.5,2019-01-08T09:52:07Z
11,184,10017ca37b1257ac0771e24652aa28c758e378eb,d0c877b474cd51959931a7f70d7a6c60f50cdae7,1410,1,2019-01-08T09:53:59Z
190,133,dc19d539369c3da9172de453c05bc503c9ac6bc2,981276d81272f7cd8808701645741db1abacad56,558,0.5,2019-01-08T17:44:30Z
190,133,dc19d539369c3da9172de453c05bc503c9ac6bc2,981276d81272f7cd8808701645741db1abacad56,603,0.5,2019-01-08T17:46:32Z
73,74,576a655161b5502dcf40602be1f3519a89b71658,58771b7ce13aac743954b751a5a3b74f4a32541f,1104,0.02,2019-01-08T22:32:35Z
211,64,f1db8a2623193757317639d0532daa5e3c8ea20c,4af4aebe930e938fa11ad28cd2c88645cce739a1,1401,0.4,2019-01-08T23:05:20Z
148,73,ab3627317c43d394eb171170f818153b976d28a3,576a655161b5502dcf40602be1f3519a89b71658,1415,0.3,2019-01-09T11:04:03Z
194,73,e5213d0a7ededd98d06524888b6cbc8624cf7be2,576a655161b5502dcf40602be1f3519a89b71658,967,0.35,2019-01-09T21:39:36Z
190,198,dc19d539369c3da9172de453c05bc503c9ac6bc2,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,1355,0.5,2019-01-09T23:04:33Z
190,198,dc19d539369c3da9172de453c05bc503c9ac6bc2,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,1276,0.5,2019-01-09T23:06:53Z
190,198,dc19d539369c3da9172de453c05bc503c9ac6bc2,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,1354,0.5,2019-01-09T23:08:12Z
190,198,dc19d539369c3da9172de453c05bc503c9ac6bc2,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,1278,0.5,2019-01-09T23:10:31Z
75,198,597d709fd3b6f39b78578f0536955ae86bc062ca,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,1275,0.05,2019-01-09T23:17:29Z
192,198,e13d4abee4b304b67c52a56871141cad1b833aa7,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,1277,0.05,2019-01-09T23:18:02Z
95,198,6954d0255cfed71d55ad8b371b4170b8bf7709dc,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,1352,0.05,2019-01-09T23:18:24Z
64,198,4af4aebe930e938fa11ad28cd2c88645cce739a1,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,1353,0.05,2019-01-09T23:19:14Z
133,145,981276d81272f7cd8808701645741db1abacad56,a4ad045d62a493f0ed883b413866448afb13087c,1427,0.5,2019-01-10T17:30:49Z
194,113,e5213d0a7ededd98d06524888b6cbc8624cf7be2,7f67e80272d6349a70acd0a6d0dc169292431020,1442,0.3,2019-01-10T18:34:24Z
153,73,b13c38273e001f0427c26f15b79b57db90606a91,576a655161b5502dcf40602be1f3519a89b71658,1393,0.5,2019-01-10T20:08:12Z
153,122,b13c38273e001f0427c26f15b79b57db90606a91,89add8c2d24467410e60e2c24aba31b8ab9e05d8,656,0.5,2019-01-11T10:54:56Z
11,120,10017ca37b1257ac0771e24652aa28c758e378eb,865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1384,0.2,2019-01-11T11:56:28Z
11,113,10017ca37b1257ac0771e24652aa28c758e378eb,7f67e80272d6349a70acd0a6d0dc169292431020,1319,0.8,2019-01-11T12:11:18Z
11,113,10017ca37b1257ac0771e24652aa28c758e378eb,7f67e80272d6349a70acd0a6d0dc169292431020,1302,0.21,2019-01-11T12:14:51Z
11,113,10017ca37b1257ac0771e24652aa28c758e378eb,7f67e80272d6349a70acd0a6d0dc169292431020,1320,0.5,2019-01-11T12:14:59Z
11,27,10017ca37b1257ac0771e24652aa28c758e378eb,21316e6a4f0af45e5f1503984e83b10c53b177d8,1375,2.3,2019-01-11T12:35:13Z
11,184,10017ca37b1257ac0771e24652aa28c758e378eb,d0c877b474cd51959931a7f70d7a6c60f50cdae7,501,1.5,2019-01-11T16:17:18Z
11,184,10017ca37b1257ac0771e24652aa28c758e378eb,d0c877b474cd51959931a7f70d7a6c60f50cdae7,934,3.5,2019-01-11T16:17:52Z
11,184,10017ca37b1257ac0771e24652aa28c758e378eb,d0c877b474cd51959931a7f70d7a6c60f50cdae7,1201,1.5,2019-01-11T16:18:39Z
153,73,b13c38273e001f0427c26f15b79b57db90606a91,576a655161b5502dcf40602be1f3519a89b71658,1450,0.64,2019-01-11T17:55:12Z
45,184,35d9c1c4506594f9ec902015bec622be5ebc6c7d,d0c877b474cd51959931a7f70d7a6c60f50cdae7,1117,0.01,2019-01-11T19:04:41Z
11,50,10017ca37b1257ac0771e24652aa28c758e378eb,39cc9c86e67baf2129b80fe3414c397492ea8026,1329,1.25,2019-01-11T21:22:04Z
43,103,337101def3eeb6f06e071efe02216274507937bb,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1441,0.3,2019-01-11T21:44:11Z
11,31,10017ca37b1257ac0771e24652aa28c758e378eb,25981260dd48274abb39d48ed3cd96384522c217,1412,0.8,2019-01-12T07:49:06Z
11,103,10017ca37b1257ac0771e24652aa28c758e378eb,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1453,0.33,2019-01-12T08:58:17Z
73,107,576a655161b5502dcf40602be1f3519a89b71658,7d42611012fdbe366bf4a0481fc0e1abf15e245a,1457,0.1,2019-01-12T19:26:08Z
11,133,10017ca37b1257ac0771e24652aa28c758e378eb,981276d81272f7cd8808701645741db1abacad56,1417,0.8,2019-01-12T22:44:01Z
88,103,65593b011d6c1726e02bfa17f1370aa3c5f95bb0,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1451,0.205,2019-01-13T02:16:48Z
43,96,337101def3eeb6f06e071efe02216274507937bb,69aad835cb3f62e435fc693443ce49bfe74b6dbe,1010,0.3,2019-01-13T08:48:36Z
11,84,10017ca37b1257ac0771e24652aa28c758e378eb,60d38778adbbeeac88f741b833cbb9877228eea0,1390,0.25,2019-01-14T11:25:57Z
11,2,10017ca37b1257ac0771e24652aa28c758e378eb,01cb023186cab05220554ee75b4d69921dd051f1,1459,0.2,2019-01-14T11:26:38Z
11,2,10017ca37b1257ac0771e24652aa28c758e378eb,01cb023186cab05220554ee75b4d69921dd051f1,1463,0.14,2019-01-14T11:27:15Z
11,2,10017ca37b1257ac0771e24652aa28c758e378eb,01cb023186cab05220554ee75b4d69921dd051f1,1370,0.1,2019-01-14T11:27:40Z
11,179,10017ca37b1257ac0771e24652aa28c758e378eb,ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1398,0.4,2019-01-14T11:38:08Z
11,113,10017ca37b1257ac0771e24652aa28c758e378eb,7f67e80272d6349a70acd0a6d0dc169292431020,1326,0.3,2019-01-14T11:38:42Z
11,184,10017ca37b1257ac0771e24652aa28c758e378eb,d0c877b474cd51959931a7f70d7a6c60f50cdae7,1132,0.3,2019-01-14T11:39:29Z
11,50,10017ca37b1257ac0771e24652aa28c758e378eb,39cc9c86e67baf2129b80fe3414c397492ea8026,1198,1.25,2019-01-14T12:58:14Z
11,192,10017ca37b1257ac0771e24652aa28c758e378eb,e13d4abee4b304b67c52a56871141cad1b833aa7,1379,0.4,2019-01-14T13:33:24Z
11,192,10017ca37b1257ac0771e24652aa28c758e378eb,e13d4abee4b304b67c52a56871141cad1b833aa7,1380,0.4,2019-01-14T13:37:53Z
11,192,10017ca37b1257ac0771e24652aa28c758e378eb,e13d4abee4b304b67c52a56871141cad1b833aa7,1416,0.4,2019-01-14T13:44:15Z
89,73,662ec70531509df61c8c8e44650c203f0ab79466,576a655161b5502dcf40602be1f3519a89b71658,1478,1,2019-01-14T14:10:39Z
11,120,10017ca37b1257ac0771e24652aa28c758e378eb,865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1411,0.5,2019-01-14T15:09:12Z
11,104,10017ca37b1257ac0771e24652aa28c758e378eb,77350e1152efd5f2d807a6124015c629a907155e,1250,0.5,2019-01-14T15:10:32Z
11,79,10017ca37b1257ac0771e24652aa28c758e378eb,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1481,0.85,2019-01-14T15:12:23Z
11,189,10017ca37b1257ac0771e24652aa28c758e378eb,da5e56e6a41230ed87f39b7c65ede7a8373de403,1420,1.5,2019-01-14T15:13:05Z
73,103,576a655161b5502dcf40602be1f3519a89b71658,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1470,0.3,2019-01-14T15:39:31Z
11,104,10017ca37b1257ac0771e24652aa28c758e378eb,77350e1152efd5f2d807a6124015c629a907155e,1467,1,2019-01-14T16:15:00Z
11,27,10017ca37b1257ac0771e24652aa28c758e378eb,21316e6a4f0af45e5f1503984e83b10c53b177d8,1483,3.2,2019-01-14T16:25:11Z
11,187,10017ca37b1257ac0771e24652aa28c758e378eb,d7e1bc51cd3f30e21b17bab33d77078e3fb7cc26,1488,0.3,2019-01-14T17:37:26Z
11,145,10017ca37b1257ac0771e24652aa28c758e378eb,a4ad045d62a493f0ed883b413866448afb13087c,1490,0.75,2019-01-14T19:05:14Z
11,31,10017ca37b1257ac0771e24652aa28c758e378eb,25981260dd48274abb39d48ed3cd96384522c217,1298,0.5,2019-01-14T19:59:07Z
156,93,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,674a378f73bef19dd70643fb3e4ab47d69a9b475,1473,0.15,2019-01-14T21:41:03Z
194,120,e5213d0a7ededd98d06524888b6cbc8624cf7be2,865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1385,0.09,2019-01-14T21:54:39Z
194,120,e5213d0a7ededd98d06524888b6cbc8624cf7be2,865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1383,0.09,2019-01-14T21:54:46Z
187,93,d7e1bc51cd3f30e21b17bab33d77078e3fb7cc26,674a378f73bef19dd70643fb3e4ab47d69a9b475,1475,0.2,2019-01-14T22:15:06Z
